date,actual,year,month
2003-07-01,19.875366,2003,7
2003-08-01,20.06607,2003,8
2003-09-01,14.862518,2003,9
2003-10-01,6.0387573,2003,10
2003-11-01,6.13266,2003,11
2003-12-01,2.5730896,2003,12
2004-01-01,-1.2865295,2004,1
2004-02-01,2.6507568,2004,2
2004-03-01,4.98468,2004,3
2004-04-01,9.724457,2004,4
2004-05-01,12.593597,2004,5
2004-06-01,15.534454,2004,6
2004-07-01,17.296783,2004,7
2004-08-01,19.34909,2004,8
2004-09-01,14.278229,2004,9
2004-10-01,10.170227,2004,10
2004-11-01,4.6354065,2004,11
2004-12-01,2.4145203,2004,12
2005-01-01,2.877533,2005,1
2005-02-01,-0.3031311,2005,2
2005-03-01,3.1429138,2005,3
2005-04-01,9.562836,2005,4
2005-05-01,13.454163,2005,5
2005-06-01,16.460876,2005,6
2005-07-01,18.806702,2005,7
2005-08-01,16.644318,2005,8
2005-09-01,15.6185,2005,9
2005-10-01,11.226013,2005,10
2005-11-01,4.626007,2005,11
2005-12-01,1.0872192,2005,12
2006-01-01,-4.1223755,2006,1
2006-02-01,-0.079315186,2006,2
2006-03-01,1.1419373,2006,3
2006-04-01,8.644501,2006,4
2006-05-01,13.588287,2006,5
2006-06-01,17.666046,2006,6
2006-07-01,23.079468,2006,7
2006-08-01,17.249268,2006,8
2006-09-01,17.780334,2006,9
2006-10-01,12.489899,2006,10
2006-11-01,7.442871,2006,11
2006-12-01,5.5842285,2006,12
2007-01-01,5.238983,2007,1
2007-02-01,3.0028381,2007,2
2007-03-01,7.23703,2007,3
2007-04-01,11.218964,2007,4
2007-05-01,15.11322,2007,5
2007-06-01,18.45401,2007,6
2007-07-01,18.141815,2007,7
2007-08-01,18.092926,2007,8
2007-09-01,13.477875,2007,9
2007-10-01,8.412994,2007,10
2007-11-01,3.9742432,2007,11
2007-12-01,2.3252258,2007,12
2008-01-01,3.6479797,2008,1
2008-02-01,4.6519775,2008,2
2008-03-01,4.675232,2008,3
2008-04-01,8.455994,2008,4
2008-05-01,14.828888,2008,5
2008-06-01,18.07306,2008,6
2008-07-01,19.160065,2008,7
2008-08-01,18.429932,2008,8
2008-09-01,13.552155,2008,9
2008-10-01,9.648773,2008,10
2008-11-01,5.7255554,2008,11
2008-12-01,1.8752747,2008,12
2009-01-01,-2.1822815,2009,1
2009-02-01,0.5328064,2009,2
2009-03-01,5.0259705,2009,3
2009-04-01,12.59433,2009,4
2009-05-01,13.846497,2009,5
2009-06-01,15.117249,2009,6
2009-07-01,19.166656,2009,7
2009-08-01,19.60733,2009,8
2009-09-01,15.278412,2009,9
2009-10-01,7.8314514,2009,10
2009-11-01,7.4327087,2009,11
2009-12-01,-0.0033874512,2009,12
2010-01-01,-5.304291,2010,1
2010-02-01,-0.5035095,2010,2
2010-03-01,4.6579285,2010,3
2010-04-01,9.044647,2010,4
2010-05-01,11.028107,2010,5
2010-06-01,17.246246,2010,6
2010-07-01,22.17508,2010,7
2010-08-01,18.217926,2010,8
2010-09-01,13.238007,2010,9
2010-10-01,8.068634,2010,10
2010-11-01,4.8168945,2010,11
2010-12-01,-4.6080627,2010,12
2011-01-01,1.2475891,2011,1
2011-02-01,-0.28927612,2011,2
2011-03-01,4.5855103,2011,3
2011-04-01,12.201813,2011,4
2011-05-01,14.502899,2011,5
2011-06-01,17.910645,2011,6
2011-07-01,17.476776,2011,7
2011-08-01,18.243286,2011,8
2011-09-01,15.434601,2011,9
2011-10-01,9.9618225,2011,10
2011-11-01,4.2039795,2011,11
2011-12-01,4.434723,2011,12
2012-01-01,1.8131714,2012,1
2012-02-01,-1.9397583,2012,2
2012-03-01,7.0487366,2012,3
2012-04-01,8.952209,2012,4
2012-05-01,14.851074,2012,5
2012-06-01,15.748077,2012,6
2012-07-01,18.291779,2012,7
2012-08-01,18.452362,2012,8
2012-09-01,14.532013,2012,9
2012-10-01,9.027954,2012,10
2012-11-01,5.270172,2012,11
2012-12-01,0.3397522,2012,12
2013-01-01,-0.08798218,2013,1
2013-02-01,0.024993896,2013,2
2013-03-01,-1.4046326,2013,3
2013-04-01,8.332672,2013,4
2013-05-01,13.840607,2013,5
2013-06-01,16.981354,2013,6
2013-07-01,20.207153,2013,7
2013-08-01,18.946838,2013,8
2013-09-01,13.14624,2013,9
2013-10-01,11.054962,2013,10
2013-11-01,5.2828064,2013,11
2013-12-01,4.212982,2013,12
2014-01-01,0.24047852,2014,1
2014-02-01,4.6980896,2014,2
2014-03-01,7.2723083,2014,3
2014-04-01,11.240082,2014,4
2014-05-01,13.146149,2014,5
2014-06-01,16.437134,2014,6
2014-07-01,20.879364,2014,7
2014-08-01,17.064789,2014,8
2014-09-01,15.858948,2014,9
2014-10-01,12.192413,2014,10
2014-11-01,6.6320496,2014,11
2014-12-01,2.6058655,2014,12
2015-01-01,2.8529968,2015,1
2015-02-01,1.3603821,2015,2
2015-03-01,5.6820374,2015,3
2015-04-01,8.795502,2015,4
2015-05-01,12.694672,2015,5
2015-06-01,16.146698,2015,6
2015-07-01,19.315826,2015,7
2015-08-01,21.457062,2015,8
2015-09-01,14.012909,2015,9
2015-10-01,8.364685,2015,10
2015-11-01,7.3491516,2015,11
2015-12-01,6.858307,2015,12
2016-01-01,-0.44448853,2016,1
2016-02-01,3.6872559,2016,2
2016-03-01,4.4500732,2016,3
2016-04-01,8.625702,2016,4
2016-05-01,15.360565,2016,5
2016-06-01,18.50351,2016,6
2016-07-01,19.476868,2016,7
