date,actual,year,month
2007-07-01,28.801971,2007,7
2007-08-01,28.944489,2007,8
2007-09-01,28.39389,2007,9
2007-10-01,27.200104,2007,10
2007-11-01,23.624634,2007,11
2007-12-01,19.323273,2007,12
2008-01-01,19.126495,2008,1
2008-02-01,20.532837,2008,2
2008-03-01,27.29242,2008,3
2008-04-01,29.405212,2008,4
2008-05-01,30.469513,2008,5
2008-06-01,28.760529,2008,6
2008-07-01,28.521393,2008,7
2008-08-01,28.709229,2008,8
2008-09-01,28.30606,2008,9
2008-10-01,27.039398,2008,10
2008-11-01,23.700165,2008,11
2008-12-01,20.883087,2008,12
2009-01-01,20.661469,2009,1
2009-02-01,23.607025,2009,2
2009-03-01,27.545502,2009,3
2009-04-01,31.330658,2009,4
2009-05-01,30.071106,2009,5
2009-06-01,31.314514,2009,6
2009-07-01,28.96939,2009,7
2009-08-01,28.88272,2009,8
2009-09-01,28.811615,2009,9
2009-10-01,26.77481,2009,10
2009-11-01,24.35849,2009,11
2009-12-01,19.861847,2009,12
2010-01-01,17.807037,2010,1
2010-02-01,23.336334,2010,2
2010-03-01,29.304413,2010,3
2010-04-01,31.441132,2010,4
2010-05-01,30.981232,2010,5
2010-06-01,30.431793,2010,6
2010-07-01,29.364532,2010,7
2010-08-01,29.358551,2010,8
2010-09-01,28.728241,2010,9
2010-10-01,27.795197,2010,10
2010-11-01,25.547363,2010,11
2010-12-01,19.847015,2010,12
2011-01-01,18.583527,2011,1
2011-02-01,22.769318,2011,2
2011-03-01,27.2359,2011,3
2011-04-01,28.836578,2011,4
2011-05-01,30.336884,2011,5
2011-06-01,29.79541,2011,6
2011-07-01,29.183807,2011,7
2011-08-01,28.348755,2011,8
2011-09-01,28.251007,2011,9
2011-10-01,27.844635,2011,10
2011-11-01,23.862183,2011,11
2011-12-01,19.50113,2011,12
2012-01-01,18.803406,2012,1
2012-02-01,22.23407,2012,2
2012-03-01,27.812408,2012,3
2012-04-01,30.208069,2012,4
2012-05-01,31.563934,2012,5
2012-06-01,31.345734,2012,6
2012-07-01,29.063263,2012,7
2012-08-01,29.042206,2012,8
2012-09-01,28.852325,2012,9
2012-10-01,26.791626,2012,10
2012-11-01,22.879547,2012,11
2012-12-01,18.554596,2012,12
2013-01-01,17.798737,2013,1
2013-02-01,21.798431,2013,2
2013-03-01,27.466461,2013,3
2013-04-01,29.901031,2013,4
2013-05-01,30.326935,2013,5
2013-06-01,29.79776,2013,6
2013-07-01,29.248169,2013,7
2013-08-01,28.82965,2013,8
2013-09-01,28.591553,2013,9
2013-10-01,26.69168,2013,10
2013-11-01,23.163666,2013,11
2013-12-01,19.869232,2013,12
2014-01-01,18.031494,2014,1
2014-02-01,21.227386,2014,2
2014-03-01,26.834808,2014,3
2014-04-01,31.492035,2014,4
2014-05-01,31.501617,2014,5
2014-06-01,30.251587,2014,6
2014-07-01,29.150848,2014,7
2014-08-01,29.097992,2014,8
2014-09-01,28.919495,2014,9
2014-10-01,27.317413,2014,10
2014-11-01,23.505096,2014,11
2014-12-01,19.000397,2014,12
2015-01-01,18.690887,2015,1
2015-02-01,23.108429,2015,2
2015-03-01,26.967194,2015,3
2015-04-01,28.63144,2015,4
2015-05-01,31.575531,2015,5
2015-06-01,30.218964,2015,6
2015-07-01,28.62442,2015,7
2015-08-01,29.566437,2015,8
2015-09-01,29.612518,2015,9
2015-10-01,28.089294,2015,10
2015-11-01,25.02884,2015,11
2015-12-01,20.836823,2015,12
2016-01-01,19.29184,2016,1
2016-02-01,24.761475,2016,2
2016-03-01,27.930542,2016,3
2016-04-01,32.09836,2016,4
2016-05-01,30.43283,2016,5
2016-06-01,30.339447,2016,6
2016-07-01,29.031555,2016,7
2016-08-01,29.073456,2016,8
2016-09-01,28.98227,2016,9
2016-10-01,27.98056,2016,10
2016-11-01,23.423492,2016,11
2016-12-01,20.452301,2016,12
2017-01-01,19.315704,2017,1
2017-02-01,23.440826,2017,2
2017-03-01,26.40506,2017,3
2017-04-01,30.01416,2017,4
2017-05-01,31.27414,2017,5
2017-06-01,30.569733,2017,6
2017-07-01,28.877289,2017,7
2017-08-01,29.423035,2017,8
2017-09-01,29.648651,2017,9
2017-10-01,27.86679,2017,10
2017-11-01,23.370728,2017,11
2017-12-01,20.241669,2017,12
2018-01-01,17.60498,2018,1
2018-02-01,23.942352,2018,2
2018-03-01,28.077362,2018,3
2018-04-01,29.03897,2018,4
